date,year,month,quarter,mode,scenario,ads_revenue,cloud_revenue,new_geo_revenue,device_revenue,revenue,platform_revenue,frontier_revenue,total_mau_m,cloud_customers,cloud_arpu_annual,device_units,marketing_spend,gross_logo_adds,churn_rate,compute_units,infra_unit_cost,cogs,gross_profit,rnd_expense,snm_expense,gna_expense,opex,operating_income,sbc,interest_income,tax,net_income,platform_operating_income,frontier_operating_income,depreciation,capex,headcount_total,hc_Engineering,hc_Research,hc_Sales_Marketing,hc_G_and_A,hc_Operations,comp_Engineering,comp_Research,comp_Sales_Marketing,comp_G_and_A,comp_Operations,cash,accounts_receivable,accounts_payable,deferred_revenue,ppe_net,other_assets,total_assets,total_liabilities,retained_earnings,paid_in_capital,total_equity,balance_check,cfo,cfi,cff,net_change_in_cash,event_notes,mau_NA,mau_EU,mau_APAC,mau_LATAM,mau_ROW,arpu_NA,arpu_EU,arpu_APAC,arpu_LATAM,arpu_ROW,fx_NA,fx_EU,fx_APAC,fx_LATAM,fx_ROW,adsrev_NA,adsrev_EU,adsrev_APAC,adsrev_LATAM,adsrev_ROW
2023-11-01,2023,11,2023-Q4,plan,Economic recession,2062466448.1355138,54936388.26938325,0.0,176507021.7576036,2293909858.1625004,2117402836.404897,176507021.7576036,3421.1708082508308,13083.928423426365,54766.547395613154,410481.4459479153,10317302.66588086,642.8258325046936,0.017,2454493856.0944495,0.08223669858753593,548277802.6196951,1745632055.5428052,644825774.4270833,243615049.37104183,226835688.38345248,1115276512.1815774,630355543.3612278,319821925.0772305,93315406.92856565,115787352.04636694,607883598.2434264,1008888058.4692948,-378532515.1080671,123521772.12443629,642294760.2855002,52052.711190634414,22917.2545936255,4736.004112018729,10337.680815900227,6323.299163972163,7738.472505117797,443066922.14342636,105770758.5017516,153342265.43585336,81149005.93764277,78029597.75993778,32237186125.340637,2867387322.7031255,2087202372.2098515,90645040.64448237,5220663229.060479,12000000000.0,52325236677.10424,2177847412.854334,21460842274.15255,28686546990.097363,50147389264.24991,0.0,885627081.5464864,-642294760.2855002,0.0,243332321.2609862,,417.5104475514679,534.2823156749746,1255.501213604218,392.8672216050085,821.0096098151619,20.290274908418862,13.263752326348007,5.177128598712522,3.5776712944091544,2.2289561230867565,1.0,1.05,0.93,0.88,0.85,705950146.4963566,620076476.9027977,503741570.99682236,103073650.62503807,129624603.11449899
2023-12-01,2023,12,2023-Q4,plan,Economic recession,2189983244.7680016,57514743.40752692,0.0,185332372.84548378,2432830361.0210123,2247497988.1755285,185332372.84548378,3441.2000000000016,13508.878244277541,55533.27905915174,431005.5182453111,10729994.772516096,647.3766040494249,0.017,2478341922.311614,0.08198998849177333,577213714.4293039,1855616646.5917084,652222540.6345589,245387299.35584944,230093024.5512256,1127702864.541634,727913782.0500743,322274551.66666675,94025126.19891019,131510225.31983754,690428682.929147,1112182194.3042486,-384268412.2541742,137713282.56372553,681192501.0858835,52390.000000000015,23100.00000000001,4787.999999999995,10387.999999999998,6344.000000000004,7770.0000000000055,446600000.00000024,106931999.9999999,154088666.66666666,81414666.66666672,78347500.00000006,32579294805.7707,3041037951.276265,2129483379.16146,94899326.62241942,5764142447.582637,12000000000.0,53384475204.6296,2224382705.7838793,22151270957.081696,29008821541.76403,51160092498.845726,-7.62939453125e-06,1023301181.515945,-681192501.0858835,0.0,342108680.43006146,,418.2000000000003,535.6000000000003,1262.6000000000001,396.0000000000001,828.8000000000008,21.445200000000018,14.007552000000008,5.484671999999998,3.798864,2.370288,1.0,1.05,0.93,0.88,0.85,747365220.0000011,656463924.4800006,536683382.20799994,110319010.56000005,139151707.52000013
2024-01-01,2024,1,2024-Q1,plan,Economic recession,1730506528.3732426,60143338.22040786,0.0,194598991.48775798,1985248858.0814085,1790649866.5936506,194598991.48775798,3461.372620550677,13931.236837444756,56310.744965979866,452555.7941575767,11159194.56341674,652.0095233199339,0.017,2502494223.883653,0.081744018526298,563661167.3609163,1421587690.7204924,659273513.5429627,247184770.25253546,232966210.77551067,1139424494.5710087,282163196.1494837,324747498.58362323,95022943.18349788,60349782.293277055,316836357.03970456,671673103.0575768,-389509906.9080931,149293900.90253374,555869680.2627944,52729.758049295124,23284.202643907687,4840.566743137426,10438.564115272782,6364.768605178274,7801.655941798953,450161251.1155486,108105990.59673584,154838701.04321292,81681197.09978785,78666697.41313945,33350946117.171616,2481561072.601761,2102312554.1835504,99236508.06367297,6170718226.942898,12000000000.0,54003225416.71628,2201549062.2472234,22468107314.1214,29333569040.347652,51801676354.469055,0.0,1327520991.6637099,-555869680.2627944,0.0,771651311.4009155,,418.8906913004633,536.9209340900461,1269.7389239661381,399.157759609846,836.6643115841832,16.86718014616934,11.00850377951634,4.3239690934200015,3.001769001657549,1.875732610983042,1.0,1.05,0.93,0.88,0.85,588792062.6431936,517185911.5702751,425499169.4555011,87866488.5683135,111162896.13595916
2024-02-01,2024,2,2024-Q1,plan,Economic recession,1727120185.3583982,62823468.52274568,0.0,204328941.0621459,1994272594.9432898,1789943653.8811438,204328941.0621459,3481.6898073707857,14351.130088365378,57099.09539550359,475183.5838654555,11605562.345953409,656.7242771571829,0.017,2526956942.5865426,0.0814987864707191,582519877.2070606,1411752717.7362292,666378633.794901,249008184.56878042,235854835.0179441,1151241653.3816257,260511064.35460353,327240943.8912568,97273592.84175055,57245545.15141666,300539112.04493743,655272911.6275907,-394761847.2729871,160927157.7063696,558396326.5841212,53072.005163452784,23469.87414556526,4893.710608765265,10489.374353933448,6385.605201365537,7833.440853823277,453750900.147595,109292870.26242425,155592386.25001281,81948600.08419107,78987195.27605139,33602707333.03167,2492840743.6791124,2130620339.063655,103658723.06253037,6568187395.82065,12000000000.0,54663735472.53143,2234279062.1261854,22768646426.166336,29660809984.23891,52429456410.40524,7.62939453125e-06,810157542.4441742,-558396326.5841212,0.0,251761215.86005294,,419.58252333376356,538.2451259599094,1276.9182124462902,402.3406996382615,844.603245992561,16.755729986327996,10.927047620576706,4.305494006285601,2.9957755938451234,1.874775319377325,1.0,1.05,0.93,0.88,0.85,585867622.3302256,514625135.7543833,426076687.54084307,88390312.8817042,112160426.85124202
2024-03-01,2024,3,2024-Q1,plan,Economic recession,1798512627.9418383,65556458.64343544,0.0,214545388.11525318,2078614474.700527,1864069086.5852737,214545388.11525318,3502.152707478457,14768.681368515647,57898.48273104064,498942.7630587283,12069784.839791546,661.5204916524806,0.017,2551736386.163426,0.08125429011130694,607425837.9430449,1471188636.757482,673604219.6155515,250858291.71781516,238824859.53690004,1163287370.8702667,307901265.8872154,329755067.28142595,98007896.38800904,64945465.96403591,340963696.3111885,708006424.8525628,-400105158.9653474,173052408.80878934,582012052.9161476,53416.761337536926,23657.026217850696,4947.437933025892,10540.431914000032,6406.510011146664,7865.355261513641,457369173.5451135,110492780.50424491,156349740.05766714,82216878.47638218,79308998.88692921,33801714319.219055,2598268093.3756585,2168786121.763191,108168156.76166847,6977147039.928008,12000000000.0,55377129452.52272,2276954278.52486,23109610122.477524,29990565051.520336,53100175173.99786,0.0,781019039.1035321,-582012052.9161476,0.0,199006986.1873845,,420.27549798391414,539.5725836441541,1284.1380936672872,405.5490208774404,852.6175113056612,17.366704417422124,11.316459283689463,4.472976190307593,3.1194244922259307,1.9550628155131262,1.0,1.05,0.93,0.88,0.85,608233362.2809604,534279477.6728673,445153731.6481587,92772500.22504441,118073556.11480702
2024-04-01,2024,4,2024-Q2,plan,Economic recession,1871063676.413271,68343661.71860859,0.0,225272657.52101582,2164679995.6528955,1939407338.1318796,225272657.52101582,3522.7624775251484,15184.011518524101,58709.06148927521,523889.9012116647,12552576.233383209,666.3977332732205,0.017,2576838989.6095023,0.08101052724097302,633253855.3069129,1531426140.3459826,680952197.8694227,252735869.07918823,241877851.91298866,1175565918.8615994,355860221.4843831,332290050.0901157,98588333.43105558,72711768.78647019,381736786.1289685,761398975.2287863,-405538753.74440324,185679708.78343123,606110398.7828108,53764.04673827596,23845.670667042097,5001.755121625255,10591.737999321982,6427.48325783521,7897.399692451418,461016299.56281394,111705864.38296403,157110780.32327607,82486035.14221853,79632113.5655518,34031574248.458427,2705849994.566119,2208032920.899283,112767041.83570418,7397577729.927388,12000000000.0,56135001972.951935,2320799962.7349873,23491346908.60649,30322855101.61045,53814202010.21694,7.62939453125e-06,835970328.0221822,-606110398.7828108,0.0,229859929.23937142,,420.96961713803955,540.9033151971595,1291.3987971463876,408.78292572072155,860.7078223228401,17.98237909971188,11.708303502472617,4.642435311728529,3.2450048793202875,2.0367976295555543,1.0,1.05,0.93,0.88,0.85,630836270.4030663,554142765.7344209,464630741.74820065,97276856.4934147,124177042.03416844
2024-05-01,2024,5,2024-Q2,plan,Economic recession,1906658873.757098,71186459.9827728,0.0,236536290.39706665,2214381624.1369376,1977845333.7398708,236536290.39706665,3543.520283879518,15597.238832867582,59530.988350125066,550084.396272248,13054679.282718537,671.3555101583922,0.017,2602271316.4493327,0.0807674956592501,657209577.8493159,1557172046.2876217,688391172.693691,254641723.10183182,244982053.65082636,1188014949.4463491,369157096.8412726,334846075.3130127,99258758.22467043,74946536.81055088,393469318.25539213,780176067.8999659,-411018971.0586933,198596934.92423004,620026854.7583426,54113.88170561084,24035.81939356248,5056.668650596601,10643.293819608547,6448.525165475802,7929.5746763674115,464692508.2755413,112932266.52999075,157875524.9908601,82756072.95693946,79956544.65337141,34316827188.318924,2767977030.171172,2243836805.4946704,117457658.97157514,7819007649.761501,12000000000.0,56903811868.2516,2361294464.4662457,23884816226.861885,30657701176.923462,54542517403.78535,7.62939453125e-06,905279794.6188403,-620026854.7583426,0.0,285252939.8604977,,421.66488268638125,542.237328693169,1298.7005536985735,412.0426181753567,868.8749006260374,18.23802175564505,11.865286304475475,4.719499879098922,3.3064128069662573,2.078432333210522,1.0,1.05,0.93,0.88,0.85,640861108.6688116,562957600.6178621,475014325.72787446,99908085.91506653,127917752.82748336
2024-06-01,2024,6,2024-Q2,plan,Economic recession,1942775210.9899921,74086265.05869386,0.0,248363104.91691998,2265224580.965606,2016861476.048686,248363104.91691998,3564.4273027120457,16008.479046284563,60364.422187026816,577588.6160858604,13576866.454027278,676.3932735757297,0.017,2628040060.009344,0.08052519317227234,681944212.2948326,1583280368.6707735,695922569.1950264,256576690.45111847,248138523.84398696,1200637783.4901319,382642585.18064165,337423327.621232,100090745.9659302,77237332.9834515,405495998.1631204,799186149.1457669,-416543563.9651252,211810744.97986275,634262882.6703697,54466.28675425754,24227.484392730516,5112.185067072584,10695.100590457294,6469.635958846531,7961.880745150615,468398031.59278995,114172133.16462106,158643992.0917832,83026994.80519715,80282297.51360203,34615415263.96678,2831530726.207008,2280726710.709251,122242337.34684487,8241459787.452008,12000000000.0,57688405777.6258,2402969048.0560956,24290312225.025005,30995124504.544693,55285436729.5697,0.0,932850958.3182298,-634262882.6703697,0.0,298588075.64786005,,422.36129652230244,543.5746322263398,1306.043595443889,415.3283038753802,877.1194746441342,18.495448970984885,12.023171465920393,4.797363936259455,3.3686459096465793,2.1207060107297457,1.0,1.05,0.93,0.88,0.85,650980150.595605,571855463.1809164,485581399.4072988,102600226.08075173,131757971.72542022
2024-07-01,2024,7,2024-Q3,plan,Economic recession,1940608630.7919676,77044518.24671198,0.0,260781260.16276598,2278434409.2014456,2017653149.0386796,260781260.16276598,3585.484720080406,16417.845322029178,61209.52409764519,606468.0468901534,14119941.11218837,681.5104195314541,0.017,2654152044.6884546,0.08028361759275553,704612019.6410048,1573822389.5604408,703513888.7685736,258541639.2016656,251314394.46180058,1213369922.4320397,360452467.12840104,340021993.3771976,100961627.85323645,73826255.197062,387587839.78457546,782519382.9223721,-422066915.793971,225101612.36687118,637961634.5764048,54821.28257528422,24420.677755517223,5168.310990065862,10747.159533382775,6490.815863461352,7994.318432857005,472133103.273333,115425612.11147092,159416199.74517784,83298803.58108735,80609377.53130813,34951906982.50108,2848043011.501807,2314099785.8258796,127123455.1070748,8654319809.661543,12000000000.0,58454269803.66444,2441223240.9329543,24677900064.80958,31335146497.92189,56013046562.731476,7.62939453125e-06,974453353.1107035,-637961634.5764048,0.0,336491718.53429866,,423.0588605422935,544.9152339107907,1313.4281558148182,418.6401900945809,885.4422797179227,18.386932395571115,11.943101188768885,4.780426059677221,3.3644254093096153,2.121203314941619,1.0,1.05,0.93,0.88,0.85,648229555.6782082,569448055.566096,486602829.2267485,103288804.14691047,133039386.17400445
2024-08-01,2024,8,2024-Q3,plan,Economic recession,1938289191.414052,80062690.8142124,0.0,273820323.1709043,2292172205.3991685,2018351882.2282643,273820323.1709043,3606.6937320156053,16825.44824207744,62066.45743501222,636791.4492346612,14684738.756675906,686.7062905227592,0.017,2680614227.2298355,0.08004276673997726,727909578.4524009,1564262626.9467676,711166027.7446342,260537470.07771766,254510188.96353602,1226213686.7858877,338048940.16087985,342642260.65067774,101943062.03229482,70398720.35090795,369593281.8422667,765634456.3274806,-427585516.16660076,238472616.89836633,641808217.5117673,55178.89003770316,24615.411669308724,5225.053111258249,10799.471875845325,6512.065105572493,8026.8882757183665,475897958.93996865,116692852.81810091,160192166.1583723,83571502.18818033,80937790.11349353,35283081856.9861,2865215256.7489605,2348566978.9421287,132103439.84345046,9057655410.274942,12000000000.0,59205952524.01,2480670418.785579,25047493346.651848,31677788758.572567,56725282105.22441,1.52587890625e-05,972983091.9967822,-641808217.5117673,0.0,331174874.4850149,,423.7575766459768,546.2591418806527,1320.8544695637067,421.978485759578,893.8440581656912,18.277224603810723,11.86237779631085,4.7630716302349905,3.3598741757224766,2.1214885656974367,1.0,1.05,0.93,0.88,0.85,645426033.827088,566994077.6217264,487577645.00271827,103971605.24769926,134319829.71482018
2024-09-01,2024,9,2024-Q3,plan,Economic recession,2014826514.8907404,83142284.28599012,0.0,287511339.32944953,2385480138.5061803,2097968799.1767306,287511339.32944953,3628.055544608888,17231.395799384598,62935.38783910239,668631.0216963943,15272128.306942942,691.9801774224746,0.017,2707433697.996936,0.07980263843975732,757718947.8031914,1627761190.7029889,718949048.3647484,262565117.7430071,257795593.241669,1239309759.3494244,388451431.3535645,345284319.2349764,102908988.74954279,78617667.21649717,412742752.8866101,821634801.6890883,-433183370.33552384,252387917.70631906,667934438.7817305,55539.13019007765,24811.698418675067,5282.418195798547,10852.038851280004,6533.383912172875,8059.590812151158,479692836.0943846,117974006.3728342,160971909.62732005,83845093.5395519,81267540.68919085,35559077909.40154,2981850173.1327252,2393636067.466732,137184769.0718837,9473201931.350353,12000000000.0,60014130013.88463,2530820836.5386157,25460236099.53846,32023073077.807545,57483309177.34601,7.62939453125e-06,943930491.1971774,-667934438.7817305,0.0,275996052.4154469,,424.45744673611233,547.6063642901175,1328.322772770224,425.34340146300104,902.3255593494329,18.907800045306622,12.26185492636605,4.938981539444875,3.491924988065219,2.208151547708258,1.0,1.05,0.93,0.88,0.85,668796377.5523165,587533607.1220157,508443528.1180684,108919598.48566937,141133403.61267033
2024-10-01,2024,10,2024-Q4,plan,Economic recession,2112546058.867916,86284830.73626757,0.0,301886906.29592204,2500717795.9001055,2198830889.6041837,301886906.29592204,3649.5713740994142,17635.7933922798,63816.48326884982,702062.572781214,15883013.43922066,697.3313214847401,0.017,2734617682.256943,0.07956323052443805,790120138.5988054,1710597657.3013,726882581.5609279,264625552.1420725,261189858.36798066,1252697992.070981,457899665.230319,347948360.6632838,103713977.2357545,89858182.79457176,471755459.67150176,896779754.9425933,-438880089.7122743,266975438.18240303,700200982.8520296,55902.02426214394,25009.55038614519,5340.4130831091215,10904.861699125677,6554.772510998534,8092.426582765417,483517974.13214034,119269225.52277039,161755448.53703088,84119580.55781452,81598634.70955129,35855509078.25227,3125897244.8751316,2442450830.751749,142369970.7148415,9906427476.01998,12000000000.0,60887833799.147385,2584820801.4665904,25931991559.20996,32371021438.47083,58303012997.680786,7.62939453125e-06,996632151.702757,-700200982.8520296,0.0,296431168.85072744,,425.15847271860247,548.9569093134874,1335.8333028488682,428.7351494767746,910.8875397416815,19.72933600878209,12.784428305451538,5.1656908246130975,3.660559869184487,2.31823668088892,1.0,1.05,0.93,0.88,0.85,699007863.7704935,614083771.8662974,534788892.269773,115090116.73012286,149575414.23122963
2024-11-01,2024,11,2024-Q4,plan,Economic recession,2292328113.514686,89491893.08313453,0.0,316981251.6107182,2698801258.208539,2381820006.5978208,316981251.6107182,3671.242446962727,18038.74382107107,64709.91403461372,737165.7014202748,16518333.976789488,702.7589164600287,0.017,2762173541.4749374,0.07932454083286473,829742004.2946346,1869059253.9139044,735039563.9257269,266719779.89509046,264765537.53017098,1266524881.3509884,602534372.562916,350634578.22518545,104578568.14490247,113138070.51325096,593974870.1945676,1047296988.1085556,-444762615.5456396,282718445.52195287,755664352.298391,56267.59366644839,25208.980052988056,5399.0446877013455,10957.941664854243,6576.231130531054,8125.39613037369,487373614.3577691,120578664.69199671,162542801.3620046,84394966.17514853,81931077.6479347,36144761772.6412,3373501572.7606735,2502352658.5105658,147661623.58717197,10379373382.796417,12000000000.0,61897636728.19829,2650014282.097738,26525966429.40453,32721656016.696014,59247622446.10054,7.62939453125e-06,1044917046.6873112,-755664352.298391,0.0,289252694.3889202,,425.8606565024975,550.3107851452245,1343.3862985565136,432.15394376550944,919.5307629929821,21.304788653839818,13.794302419401934,5.591298886609521,3.9712151367941626,2.518720419088036,1.0,1.05,0.93,0.88,0.85,756072606.8975987,664225922.058278,582123759.4439279,125852927.41317151,164052897.7017101
